tweet_id	pattern	query	tp
735439291120259072	pattern20	spread_lies_about	TRUE
742981140294815744	pattern20	spread_lies_about	TRUE
735709308793409537	pattern20	entity_make_up_1	FALSE
739799008407891969	pattern20	entity_make_up_1	TRUE
735415552966066176	pattern20	entity_make_up_1	TRUE
745350796750032896	pattern20	entity_make_up_1	FALSE
743178903657799680	pattern20	entity_make_up_1	TRUE
734450398300409860	pattern20	entity_make_up_1	TRUE
739464192714014720	pattern20	entity_make_up_1	FALSE
733651539349364736	pattern20	entity_make_up_1	TRUE
739238773221953536	pattern20	entity_make_up_1	TRUE
746052669433864193	pattern20	entity_make_up_1	FALSE
741728658486890497	pattern20	entity_make_up_1	FALSE
732228846867632128	pattern20	entity_make_up_1	FALSE
733746804072828930	pattern20	entity_make_up_1	FALSE
741941833610235904	pattern20	entity_make_up_1	TRUE
743737594907766788	pattern20	entity_make_up_1	FALSE
745553230403244032	pattern20	entity_make_up_1	FALSE
733765841708306432	pattern38	entity_warn_that_1	TRUE
731051105069740032	pattern38	entity_warn_that_1	TRUE
735368687914524676	pattern38	entity_warn_that_1	TRUE
743315008512131073	pattern38	entity_warn_that_1	TRUE
729564330866282496	pattern38	entity_warn_that_1	TRUE
729566375891472384	pattern38	entity_warn_that_1	TRUE
743844537869680640	pattern38	entity_warn_that_1	TRUE
732185924335996929	pattern38	entity_warn_that_1	TRUE
730173448538992640	pattern38	entity_warn_that_1	TRUE
744530642310836224	pattern38	entity_warn_that_1	TRUE
729272339456647168	pattern38	entity_warn_that_1	TRUE
734361335136325632	pattern38	entity_warn_that_1	TRUE
731050677309440000	pattern38	entity_warn_that_1	TRUE
729632260534747139	pattern38	entity_warn_that_1	TRUE
739220458113900544	pattern38	entity_warn_that_1	TRUE
744554309795274758	pattern38	entity_warn_that_1	TRUE
743498566321111041	pattern38	entity_warn_that_1	TRUE
745941449154387968	pattern38	entity_warn_that_1	TRUE
729576939934060544	pattern38	entity_warn_that_1	TRUE
741757742457622528	pattern38	entity_warn_that_1	TRUE
737747025064759296	pattern38	entity_warn_that_1	TRUE
734352715850108928	pattern38	entity_warn_that_1	TRUE
744501133079646208	pattern38	entity_warn_that_1	TRUE
734374525970841600	pattern38	entity_warn_that_1	TRUE
735883250216927232	pattern38	entity_warn_that_1	TRUE
735957273026166788	pattern38	entity_warn_that_1	TRUE
744067659478802432	pattern38	entity_warn_that_1	TRUE
732172689226510337	pattern38	entity_warn_that_1	TRUE
740217189492502528	pattern38	entity_warn_that_1	TRUE
742501863359143936	pattern38	entity_warn_that_1	TRUE
743187424507887616	pattern38	entity_warn_that_1	TRUE
742680859942227968	pattern38	entity_warn_that_1	TRUE
729580854159151105	pattern38	entity_warn_that_1	TRUE
729646432240599040	pattern38	entity_warn_that_1	TRUE
743061116109115392	pattern38	entity_warn_that_1	TRUE
735544338403471360	pattern38	entity_warn_that_1	TRUE
744824001843761153	pattern38	entity_warn_that_1	TRUE
744832753536016384	pattern38	entity_warn_that_1	TRUE
744520819867521024	pattern38	entity_warn_that_1	TRUE
742065578517532673	pattern38	entity_warn_that_1	TRUE
734313046668156928	pattern38	entity_warn_that_1	TRUE
740898187783733249	pattern38	entity_warn_that_1	TRUE
735065794556612608	pattern38	entity_warn_that_1	TRUE
743105878266613760	pattern38	entity_warn_that_1	TRUE
731090131986190337	pattern38	entity_warn_that_1	TRUE
729688593111863296	pattern38	entity_warn_that_1	TRUE
731074935142125568	pattern38	entity_warn_that_1	TRUE
744745788681650176	pattern38	entity_warn_that_1	TRUE
739872706473123840	pattern38	entity_warn_that_1	TRUE
742979722913681409	pattern38	entity_warn_that_1	TRUE
737198228207243265	pattern38	entity_says_1_harm_2	TRUE
734380343202091011	pattern38	entity_says_1_harm_2	TRUE
742599874265419776	pattern38	entity_says_1_harm_2	TRUE
745566323325952000	pattern38	entity_says_1_harm_2	TRUE
737052244814663680	pattern38	entity_says_1_harm_2	TRUE
737197152263241728	pattern38	entity_says_1_harm_2	TRUE
736999333707415552	pattern38	entity_says_1_harm_2	TRUE
734788834874003456	pattern38	entity_says_1_harm_2	TRUE
743367232911118336	pattern38	entity_says_1_harm_2	TRUE
729601766682185728	pattern38	entity_says_1_harm_2	TRUE
729613821380284416	pattern38	entity_says_1_harm_2	TRUE
736487484289343488	pattern38	entity_says_1_harm_2	TRUE
736849532265369600	pattern38	entity_says_1_harm_2	TRUE
734667075159916544	pattern38	entity_says_1_harm_2	TRUE
734639017061416961	pattern38	entity_says_1_harm_2	TRUE
729274739458510848	pattern38	entity_says_1_harm_2	TRUE
744511631439372288	pattern38	entity_says_1_harm_2	TRUE
745337228772188165	pattern38	entity_says_1_harm_2	TRUE
736853499682643968	pattern38	entity_says_1_harm_2	TRUE
733880721719349248	pattern38	entity_says_1_harm_2	TRUE
730459949902352384	pattern38	entity_says_1_harm_2	TRUE
745311324943552512	pattern38	entity_says_1_harm_2	TRUE
736976677977231360	pattern38	entity_says_1_harm_2	TRUE
737034556457488385	pattern38	entity_says_1_harm_2	TRUE
745722206492180481	pattern38	entity_says_1_harm_2	TRUE
742687750374064128	pattern38	entity_says_1_harm_2	TRUE
736241982901604354	pattern38	entity_says_1_harm_2	TRUE
745582169880469504	pattern38	entity_says_1_harm_2	TRUE
740856898426179584	pattern38	entity_says_1_harm_2	TRUE
729327011051778048	pattern38	entity_says_1_harm_2	TRUE
740102898948952064	pattern38	entity_says_1_harm_2	TRUE
743608546760208385	pattern38	entity_says_1_harm_2	TRUE
742455507823169536	pattern38	entity_says_1_harm_2	TRUE
731146431415881728	pattern38	entity_says_1_harm_2	TRUE
731139699927056384	pattern38	entity_says_1_harm_2	TRUE
730016256238170112	pattern38	entity_says_1_harm_2	TRUE
729287348144340992	pattern38	entity_says_1_harm_2	TRUE
736821545000132608	pattern38	entity_says_1_harm_2	TRUE
737539819119595521	pattern38	entity_says_1_harm_2	TRUE
745434768242675712	pattern38	entity_says_1_harm_2	TRUE
744656041141506048	pattern38	entity_says_1_harm_2	TRUE
736864947901235201	pattern38	entity_says_1_harm_2	TRUE
742344551927545856	pattern38	entity_says_1_harm_2	TRUE
737233673515307008	pattern38	entity_says_1_harm_2	TRUE
743753276252839936	pattern38	entity_says_1_harm_2	TRUE
746016437345607680	pattern38	entity_says_1_harm_2	FALSE
745595683969859584	pattern38	entity_says_1_harm_2	TRUE
730657556176113665	pattern38	entity_says_1_harm_2	TRUE
744608545732169728	pattern38	entity_says_1_harm_2	TRUE
736117282364137473	pattern38	entity_says_1_harm_2	TRUE
729501927969570817	pattern38	1_would_be_bad_warns_entity	TRUE
734790313554808833	pattern38	1_would_be_bad_warns_entity	TRUE
729500428572856320	pattern38	1_would_be_bad_warns_entity	TRUE
745521680638840832	pattern38	1_would_be_bad_warns_entity	TRUE
736681512830144512	pattern38	1_would_be_bad_warns_entity	TRUE
731062818502524928	pattern38	1_would_be_bad_warns_entity	TRUE
745241330381553665	pattern38	1_would_be_bad_warns_entity	TRUE
740103164234371072	pattern38	1_would_be_bad_warns_entity	TRUE
745664850672615424	pattern38	1_would_be_bad_warns_entity	TRUE
738725825835610112	pattern38	1_would_be_bad_warns_entity	TRUE
735217513986936832	pattern38	1_would_be_bad_warns_entity	TRUE
735426519644971008	pattern38	1_would_be_bad_warns_entity	TRUE
734484037746724864	pattern38	1_would_be_bad_warns_entity	TRUE
742886071080505354	pattern38	1_would_be_bad_warns_entity	TRUE
738677499329187840	pattern38	1_would_be_bad_warns_entity	TRUE
740009307710881797	pattern38	1_would_be_bad_warns_entity	TRUE
745243892015050753	pattern38	1_would_be_bad_warns_entity	TRUE
745241262010171393	pattern38	1_would_be_bad_warns_entity	TRUE
734803107528507393	pattern38	1_would_be_bad_warns_entity	TRUE
731087451708620800	pattern38	1_would_be_bad_warns_entity	TRUE
734446261688926208	pattern38	1_would_be_bad_warns_entity	TRUE
734803074162786307	pattern38	1_would_be_bad_warns_entity	TRUE
743955098183688192	pattern38	1_would_be_bad_warns_entity	TRUE
732429878927101952	pattern38	1_would_be_bad_warns_entity	TRUE
731165189421273088	pattern38	1_would_be_bad_warns_entity	TRUE
743172530278637568	pattern38	1_would_be_bad_warns_entity	TRUE
745305106631929856	pattern38	1_would_be_bad_warns_entity	TRUE
731760549478928384	pattern38	1_would_be_bad_warns_entity	TRUE
739863757241868288	pattern38	1_would_be_bad_warns_entity	TRUE
736147354143870976	pattern38	1_would_be_bad_warns_entity	TRUE
729488479277568000	pattern38	1_would_be_bad_warns_entity	TRUE
734576751838400512	pattern38	1_would_be_bad_warns_entity	TRUE
729490164955922432	pattern38	1_would_be_bad_warns_entity	TRUE
742833276449083392	pattern38	1_would_be_bad_warns_entity	TRUE
745241282558058497	pattern38	1_would_be_bad_warns_entity	TRUE
743944429598285824	pattern38	1_would_be_bad_warns_entity	TRUE
745529096822657024	pattern38	1_would_be_bad_warns_entity	TRUE
734459483561168896	pattern38	1_would_be_bad_warns_entity	TRUE
742044113667784705	pattern38	1_would_be_bad_warns_entity	TRUE
736586288418193408	pattern38	1_would_be_bad_warns_entity	TRUE
745687587071885313	pattern38	1_would_be_bad_warns_entity	TRUE
743968692216672256	pattern38	1_would_be_bad_warns_entity	TRUE
742744911892602880	pattern38	1_would_be_bad_warns_entity	TRUE
741924090265632768	pattern38	1_would_be_bad_warns_entity	TRUE
729583136552701953	pattern38	1_would_be_bad_warns_entity	TRUE
745890107425689601	pattern38	1_would_be_bad_warns_entity	TRUE
734402562649120768	pattern38	1_would_be_bad_warns_entity	TRUE
735382414105550848	pattern38	1_would_be_bad_warns_entity	TRUE
729572805793165312	pattern38	1_would_be_bad_warns_entity	TRUE
735007888268222464	pattern38	1_would_be_bad_warns_entity	TRUE
737206891986583552	pattern38	1_would_destroy_entity_says	TRUE
745588766715293696	pattern38	1_would_destroy_entity_says	TRUE
745593652039290880	pattern38	1_would_destroy_entity_says	TRUE
745590981303599104	pattern38	1_would_destroy_entity_says	TRUE
729238013566406657	pattern38	1_would_destroy_entity_says	TRUE
745332505100824576	pattern38	1_would_destroy_entity_says	TRUE
745661872595165184	pattern38	1_would_destroy_entity_says	TRUE
745604587009118208	pattern38	1_would_destroy_entity_says	TRUE
742238822147198976	pattern38	1_would_destroy_entity_says	FALSE
745590541283270657	pattern38	1_would_destroy_entity_says	TRUE
745595803838754816	pattern38	1_would_destroy_entity_says	TRUE
745594038955302913	pattern38	1_would_destroy_entity_says	TRUE
733622311463620608	pattern38	1_would_destroy_entity_says	TRUE
745597569749876736	pattern38	1_would_destroy_entity_says	TRUE
745595716429570048	pattern38	1_would_destroy_entity_says	TRUE
734476476372914176	pattern38	1_would_destroy_entity_says	TRUE
745592223803138048	pattern38	1_would_destroy_entity_says	TRUE
745604647092555776	pattern38	1_would_destroy_entity_says	TRUE
745585735521148928	pattern38	1_would_destroy_entity_says	TRUE
745584660789477376	pattern38	1_would_destroy_entity_says	TRUE
740100383104720897	pattern38	1_would_destroy_entity_says	TRUE
745596794856308736	pattern38	1_would_destroy_entity_says	TRUE
745586989576101888	pattern38	1_would_destroy_entity_says	TRUE
745662824874151937	pattern38	1_would_destroy_entity_says	TRUE
739758200203976705	pattern38	1_would_destroy_entity_says	FALSE
745599944338378752	pattern38	1_would_destroy_entity_says	TRUE
745938241677893633	pattern38	1_would_destroy_entity_says	TRUE
745596427137474561	pattern38	1_would_destroy_entity_says	TRUE
743039855953862656	pattern38	1_would_destroy_entity_says	FALSE
745595230657740802	pattern38	1_would_destroy_entity_says	TRUE
734342965821333504	pattern38	1_would_destroy_entity_says	TRUE
735458628635897857	pattern38	1_would_destroy_entity_says	FALSE
745593315622592512	pattern38	1_would_destroy_entity_says	TRUE
738982901182783489	pattern38	1_would_destroy_entity_says	FALSE
745781385072349184	pattern38	1_would_destroy_entity_says	TRUE
745836683459985409	pattern38	1_would_destroy_entity_says	TRUE
745612715360681985	pattern38	1_would_destroy_entity_says	TRUE
742414218977239040	pattern38	1_would_destroy_entity_says	FALSE
745645183014928384	pattern38	1_would_destroy_entity_says	TRUE
745604624267116545	pattern38	1_would_destroy_entity_says	TRUE
733601693313687552	pattern38	1_would_destroy_entity_says	TRUE
742545559764926464	pattern38	1_would_destroy_entity_says	FALSE
739923255000190976	pattern38	1_would_destroy_entity_says	FALSE
745601506708066304	pattern38	1_would_destroy_entity_says	TRUE
741930961215062016	pattern38	1_would_destroy_entity_says	FALSE
745992064412880896	pattern38	1_would_destroy_entity_says	TRUE
745609831076093952	pattern38	1_would_destroy_entity_says	TRUE
729422672908701696	pattern38	1_would_destroy_entity_says	TRUE
745588734314176512	pattern38	1_would_destroy_entity_says	TRUE
745598689628938240	pattern38	1_would_destroy_entity_says	TRUE
742359266993045504	pattern38	1_would_destroy_says_entity	TRUE
743985008612802560	pattern38	1_would_destroy_says_entity	TRUE
731127757430607873	pattern38	1_would_destroy_says_entity	TRUE
746053532525047808	pattern38	1_would_destroy_says_entity	FALSE
734507808465506309	pattern38	1_would_destroy_says_entity	TRUE
742735745098600448	pattern38	1_would_destroy_says_entity	TRUE
730127299966861312	pattern38	1_would_destroy_says_entity	TRUE
734741571912900608	pattern38	1_would_destroy_says_entity	TRUE
730040962710265856	pattern38	1_would_destroy_says_entity	TRUE
743026540510912512	pattern38	1_would_destroy_says_entity	TRUE
742422659791626240	pattern38	1_would_destroy_says_entity	TRUE
734172831626473472	pattern38	1_would_destroy_says_entity	TRUE
729685304685297664	pattern38	1_would_destroy_says_entity	TRUE
741204688083779584	pattern38	1_would_destroy_says_entity	TRUE
730172032793640960	pattern38	1_would_destroy_says_entity	TRUE
732168801119305728	pattern38	1_would_destroy_says_entity	TRUE
743233086788407297	pattern38	1_would_destroy_says_entity	FALSE
742699929861132290	pattern38	1_would_destroy_says_entity	TRUE
734181501340946433	pattern38	1_would_destroy_says_entity	TRUE
735864455221940224	pattern38	1_would_destroy_says_entity	TRUE
743868275705024512	pattern38	1_would_destroy_says_entity	TRUE
730307705085276160	pattern38	1_would_destroy_says_entity	TRUE
734717783401988096	pattern38	1_would_destroy_says_entity	TRUE
741154587453837313	pattern38	1_would_destroy_says_entity	TRUE
745560004330086400	pattern38	1_would_destroy_says_entity	TRUE
728620858080530432	pattern38	1_would_destroy_says_entity	TRUE
743071087957815296	pattern38	1_would_destroy_says_entity	TRUE
741008760290856960	pattern38	1_would_destroy_says_entity	FALSE
734184666635210752	pattern38	1_would_destroy_says_entity	TRUE
742383413508886529	pattern38	1_would_destroy_says_entity	TRUE
746081649754963968	pattern38	1_would_destroy_says_entity	TRUE
731032001243979776	pattern38	1_would_destroy_says_entity	TRUE
743409496698028032	pattern38	1_would_destroy_says_entity	TRUE
733720924059512832	pattern38	1_would_destroy_says_entity	TRUE
737303268125216768	pattern38	1_would_destroy_says_entity	TRUE
730040965096857602	pattern38	1_would_destroy_says_entity	TRUE
744459973262999552	pattern38	1_would_destroy_says_entity	TRUE
739548324534071296	pattern38	1_would_destroy_says_entity	FALSE
730497333058752513	pattern38	1_would_destroy_says_entity	TRUE
735808925765799937	pattern38	1_would_destroy_says_entity	TRUE
729335476528746496	pattern38	1_would_destroy_says_entity	TRUE
743458138188197890	pattern38	1_would_destroy_says_entity	TRUE
725621055126134784	pattern38	1_would_destroy_says_entity	TRUE
735097464064090116	pattern38	1_would_destroy_says_entity	TRUE
745300764139130880	pattern38	1_would_destroy_says_entity	TRUE
742705440681807872	pattern38	1_would_destroy_says_entity	TRUE
745971022441103360	pattern38	1_would_destroy_says_entity	TRUE
730064080900399104	pattern38	1_would_destroy_says_entity	TRUE
734159365297438720	pattern38	1_would_destroy_says_entity	TRUE
740225482512289796	pattern38	1_would_destroy_says_entity	TRUE
